-0.0938526	0.143094	0.035107	-0.128575	0.22052	0.27616	0.577854	0.434912	0.284482	0.439358	0.113901	-0.0986926	-0.569314	-0.0637303	0.370796	0.44277	0.256934	0.0857736	0.0677706	0.268271	0.424239	0.301231	-0.146733	0.228337	0.0376278	-0.089338	-0.021258	-0.234844	0.0471698	0.220571	0.336991	0.228618	0.116919	-0.0966461	-0.130325	-0.163513	-0.167961	-0.112709	-0.203928	0.538833	0.192134	-0.515153	0.493266	0.968442	0.463714	0.361703	-0.0698822	-0.127109	0.190997	-0.310412	0.100364	0.391912	0.230886	0.546104	0.32678	-0.436539	-0.584058	0.173485	0.423103	0.0612838	0.0371561	0.380707	0.585922	0.785586	0.075898	-0.0906879	0.126391	0.503328	0.269133	0.187952	0.0272396	-0.0862029	-0.186863	-0.0936218	0.234635	-0.12695	-0.76883	-0.381695	-0.00489801	0.0341276	-0.210995	-0.362252	-0.344269	-0.223964	-0.119924	0.300679	0.233621	-0.171067	-0.109032	-0.175078	0.0936204	0.317207	0.339315	0.295575	0.109448	0.0629305	0.100282	-0.155929	-0.3037	-0.343535	-0.299798	-0.213925	0.0339093	0.325996	0.504768	0.834846	0.514352	0.00852413	0.163705	0.0276222	-0.473001	0.0755432	0.774383	0.412302	-0.0966259	0.12332	0.159545	-0.0216302	0.154023	-0.159092	
-0.315703	0.149538	-0.0610954	-0.300555	0.361073	0.450679	1.05843	0.834069	0.482866	0.76118	0.128784	-0.307781	-1.1748	-0.233496	0.70747	0.837067	0.425328	0.0950796	0.041992	0.459771	0.808383	0.525803	-0.391589	0.346339	-0.0044353	-0.187644	-0.12715	-0.561268	-0.0238607	0.328333	0.563417	0.400973	0.147176	-0.309788	-0.334218	-0.363642	-0.462694	-0.346818	-0.412462	1.05639	0.335478	-1.09832	0.900636	1.81622	0.843133	0.60517	-0.237739	-0.380316	0.272607	-0.667981	0.0947025	0.71103	0.405	0.969698	0.56005	-0.920351	-1.26071	0.289294	0.778063	0.0102687	-0.0558814	0.649153	1.1196	1.5245	0.0791162	-0.36108	0.142788	0.952692	0.412236	0.31898	-0.0216378	-0.275643	-0.423354	-0.264315	0.350579	-0.421977	-1.57457	-0.79186	-0.0561739	0.016965	-0.524484	-0.845208	-0.793145	-0.475682	-0.274147	0.510816	0.339896	-0.436724	-0.287333	-0.408402	0.0598166	0.566929	0.632021	0.48777	0.12485	0.0985577	0.0845876	-0.364152	-0.681231	-0.803189	-0.653671	-0.517308	0.00367035	0.540612	0.961057	1.55798	0.970719	-0.120762	0.266805	-0.043353	-1.08426	0.0630475	1.4665	0.749408	-0.339183	0.155945	0.26337	-0.119147	0.189946	-0.274387	
-0.567924	0.111374	-0.179601	-0.411979	0.482319	0.592884	1.56027	1.27934	0.688695	1.07921	0.135057	-0.531107	-1.74776	-0.440997	1.06217	1.24136	0.631326	0.0850972	-0.0273484	0.653576	1.22549	0.725178	-0.650091	0.457572	-0.0379518	-0.245018	-0.230544	-0.864092	-0.126253	0.420264	0.777267	0.568941	0.16563	-0.563085	-0.5492	-0.509046	-0.774558	-0.636466	-0.556243	1.57822	0.488607	-1.68703	1.34191	2.63203	1.22344	0.804553	-0.390012	-0.616784	0.342605	-1.00126	0.103153	1.01658	0.592457	1.35068	0.796364	-1.38619	-1.89672	0.41572	1.1401	-0.0513932	-0.193142	0.902657	1.67566	2.27012	0.118713	-0.634639	0.130504	1.41464	0.548543	0.470033	-0.0813192	-0.483133	-0.634628	-0.415917	0.468397	-0.813901	-2.35024	-1.15546	-0.0845511	-0.014128	-0.852549	-1.37328	-1.22842	-0.689823	-0.389708	0.690307	0.408313	-0.72313	-0.448708	-0.628973	0.0240155	0.821044	0.940605	0.659399	0.119815	0.16387	0.0686779	-0.568497	-1.06787	-1.27761	-1.00616	-0.845658	-0.00996167	0.740726	1.4382	2.26819	1.42386	-0.248227	0.39765	-0.0910339	-1.71041	0.0781301	2.15087	1.08325	-0.61678	0.196868	0.380209	-0.221442	0.202252	-0.337062	
-0.84814	0.0238035	-0.316682	-0.463815	0.586385	0.704631	2.07845	1.76922	0.905867	1.38304	0.136324	-0.772857	-2.28227	-0.686312	1.43708	1.64816	0.875267	0.0600385	-0.14288	0.850282	1.67536	0.89446	-0.914595	0.559453	-0.0596758	-0.265967	-0.328102	-1.14705	-0.256525	0.494059	0.979387	0.731328	0.174116	-0.858503	-0.774486	-0.599673	-1.10134	-0.986327	-0.622116	2.09031	0.647369	-2.26698	1.81563	3.4108	1.60146	0.961312	-0.526076	-0.833631	0.395124	-1.3011	0.126556	1.30301	0.803813	1.67644	1.03476	-1.83072	-2.4854	0.550029	1.50518	-0.125102	-0.366674	1.13725	2.25821	3.01204	0.200464	-0.910529	0.0947054	1.87843	0.680577	0.638809	-0.157145	-0.705751	-0.818135	-0.547685	0.579334	-1.30014	-3.0875	-1.4766	-0.0923044	-0.0593769	-1.19383	-1.94472	-1.64838	-0.870116	-0.465768	0.838614	0.440311	-1.03145	-0.594364	-0.835836	-0.010968	1.08063	1.258	0.810066	0.096328	0.26222	0.0460602	-0.763496	-1.46417	-1.75464	-1.36159	-1.19198	-0.0122033	0.926566	1.93595	2.96584	1.86898	-0.365839	0.550446	-0.126716	-2.34224	0.123498	2.81723	1.4141	-0.923551	0.243821	0.50745	-0.326718	0.192022	-0.348264	
-1.15277	-0.117991	-0.467077	-0.460137	0.676185	0.790045	2.60654	2.30188	1.13788	1.66315	0.134453	-1.03402	-2.77612	-0.966811	1.83307	2.05135	1.1557	0.0241793	-0.305399	1.04933	2.15707	1.02985	-1.17777	0.650188	-0.067499	-0.254707	-0.416572	-1.41424	-0.410801	0.547461	1.17118	0.886298	0.174279	-1.1972	-1.0092	-0.636495	-1.44149	-1.39822	-0.600773	2.5826	0.80507	-2.823	2.31904	4.1495	1.9724	1.07826	-0.645555	-1.0292	0.425407	-1.56875	0.164789	1.56653	1.04713	1.93748	1.27203	-2.24993	-3.02083	0.690455	1.8687	-0.212532	-0.567619	1.34865	2.87025	3.74077	0.32966	-1.18783	0.040718	2.33357	0.810955	0.826614	-0.253602	-0.939952	-0.972381	-0.658693	0.673967	-1.87518	-3.78066	-1.75847	-0.0827131	-0.117767	-1.54806	-2.55699	-2.05165	-1.02011	-0.502227	0.955985	0.436729	-1.36178	-0.725941	-1.02771	-0.0431144	1.3469	1.57944	0.936741	0.0577935	0.395805	0.0110333	-0.943466	-1.87173	-2.23121	-1.72543	-1.54886	-0.0088473	1.10007	2.45183	3.65236	2.30138	-0.465321	0.71869	-0.149016	-2.9696	0.200604	3.45631	1.74149	-1.25295	0.293758	0.644528	-0.436474	0.163618	-0.311824	
-1.47735	-0.318486	-0.62467	-0.407347	0.755056	0.855312	3.13691	2.87519	1.38753	1.92178	0.129497	-1.31215	-3.23105	-1.27714	2.24928	2.44665	1.46955	-0.0183718	-0.513945	1.24907	2.66906	1.12873	-1.43287	0.728632	-0.0603094	-0.214826	-0.493281	-1.66966	-0.585135	0.578533	1.35433	1.03158	0.167354	-1.57926	-1.25251	-0.621341	-1.79428	-1.87075	-0.487639	3.04945	0.95303	-3.33957	2.84817	4.84681	2.33042	1.15915	-0.74802	-1.20344	0.430127	-1.79435	0.216391	1.80587	1.32688	2.12881	1.50181	-2.63864	-3.49801	0.836032	2.22524	-0.314205	-0.787956	1.53404	3.51284	4.448	0.510887	-1.4655	-0.0264605	2.77073	0.942273	1.02938	-0.374087	-1.18162	-1.09706	-0.747794	0.74263	-2.53093	-4.42719	-2.00265	-0.0600622	-0.187646	-1.91511	-3.20705	-2.43752	-1.1429	-0.499715	1.04359	0.397761	-1.71362	-0.845235	-1.20323	-0.0712431	1.62067	1.9029	1.03433	0.00865951	0.565177	-0.0405669	-1.10312	-2.29289	-2.70399	-2.10386	-1.90871	-0.00598686	1.26451	2.98171	4.32966	2.71695	-0.53852	0.895124	-0.161277	-3.58153	0.30931	4.0602	2.06399	-1.59787	0.343218	0.792467	-0.554854	0.123793	-0.233559	
-1.81694	-0.581229	-0.783523	-0.312998	0.826491	0.90793	3.6613	3.48674	1.65684	2.16108	0.119964	-1.60173	-3.6524	-1.60925	2.68259	2.83225	1.81202	-0.0637182	-0.765732	1.44672	3.2091	1.18984	-1.67402	0.794047	-0.0376569	-0.149072	-0.556472	-1.91698	-0.775675	0.585743	1.53039	1.16497	0.153647	-2.00326	-1.50398	-0.556315	-2.16016	-2.39921	-0.283098	3.48948	1.08127	-3.80135	3.39819	5.50248	2.66948	1.20795	-0.832803	-1.35768	0.407505	-1.97168	0.27864	2.0225	1.6435	2.2502	1.71501	-2.99081	-3.91299	0.986621	2.56806	-0.426674	-1.02178	1.69244	4.18525	5.12691	0.747364	-1.74177	-0.102662	3.18219	1.07723	1.25506	-0.520588	-1.42633	-1.19286	-0.813778	0.775799	-3.25754	-5.02708	-2.20939	-0.0292425	-0.267383	-2.29457	-3.89132	-2.80627	-1.24101	-0.459736	1.10357	0.323248	-2.08625	-0.954236	-1.36087	-0.0945607	1.90216	2.22798	1.09698	-0.045991	0.769	-0.110753	-1.23831	-2.73007	-3.1707	-2.50335	-2.26401	-0.00965562	1.42391	3.52047	4.99958	3.11269	-0.577811	1.07195	-0.157756	-4.16647	0.447978	4.62261	2.37901	-1.95067	0.388665	0.953055	-0.687218	0.0802287	-0.120496	
-2.16699	-0.90803	-0.938588	-0.185204	0.893977	0.956229	4.17169	4.13341	1.9475	2.38257	0.103321	-1.89495	-4.04859	-1.95268	3.12783	3.20875	2.17635	-0.10795	-1.05613	1.63841	3.77415	1.21323	-1.89609	0.846032	0.000392977	-0.0591777	-0.60557	-2.15934	-0.978707	0.567975	1.70043	1.28503	0.13179	-2.46565	-1.76411	-0.443398	-2.54073	-2.97568	0.00831164	3.904	1.17973	-4.19409	3.96398	6.11706	2.98398	1.22796	-0.89877	-1.49432	0.357363	-2.09122	0.347961	2.22014	1.99357	2.30599	1.90083	-3.30037	-4.26272	1.14288	2.88935	-0.545362	-1.26587	1.82481	4.88502	5.77268	1.04033	-2.01383	-0.184875	3.56201	1.21852	1.51515	-0.693407	-1.67028	-1.26053	-0.856101	0.764813	-4.04438	-5.5821	-2.37781	0.00458003	-0.355578	-2.68593	-4.60533	-3.15925	-1.31643	-0.384802	1.139	0.212726	-2.47858	-1.05498	-1.49932	-0.112055	2.19111	2.55428	1.12042	-0.102444	1.00465	-0.198826	-1.34685	-3.18482	-3.6272	-2.93004	-2.60756	-0.025244	1.58213	4.0628	5.66334	3.48712	-0.576756	1.24149	-0.150061	-4.71269	0.613857	5.13883	2.68284	-2.30342	0.427022	1.12804	-0.838877	0.0403227	0.0199987	
-2.52397	-1.29847	-1.08618	-0.0323061	0.961047	1.00882	4.66101	4.81085	2.26102	2.58698	0.0764833	-2.1829	-4.42987	-2.29544	3.57853	3.57846	2.5543	-0.147228	-1.37881	1.81925	4.3604	1.20003	-2.09455	0.884485	0.0534523	0.0541299	-0.641367	-2.39916	-1.19082	0.524619	1.86481	1.39143	0.0983707	-2.96057	-2.03425	-0.284685	-2.93834	-3.58952	0.378531	4.29597	1.23997	-4.50663	4.54115	6.69178	3.26899	1.22145	-0.944412	-1.61637	0.281278	-2.14977	0.42024	2.40447	2.37015	2.30449	2.04766	-3.56211	-4.54487	1.30622	3.18067	-0.664058	-1.51977	1.93412	5.60803	6.38287	1.3886	-2.2775	-0.271363	3.90601	1.3685	1.78949	-0.890669	-1.91115	-1.30016	-0.875439	0.702368	-4.8803	-6.09578	-2.50583	0.0359997	-0.451002	-3.0887	-5.34401	-3.49841	-1.37066	-0.278478	1.15374	0.0655083	-2.88929	-1.14906	-1.61817	-0.122233	2.48687	2.88097	1.10315	-0.160064	1.26901	-0.301253	-1.42882	-3.65717	-4.063	-3.38903	-2.93297	-0.0569065	1.74192	4.60419	6.32081	3.84086	-0.53087	1.39694	-0.135309	-5.20867	0.803461	5.60561	2.97087	-2.64864	0.456484	1.31832	-1.01416	0.0103719	0.180963	
-2.88609	-1.74954	-1.22428	0.137302	1.03145	1.07408	5.12365	5.51334	2.59883	2.77495	0.0361897	-2.4567	-4.8066	-2.62555	4.02774	3.94492	2.93693	-0.178271	-1.72603	1.98356	4.9634	1.1523	-2.26527	0.909491	0.120928	0.190999	-0.666004	-2.63803	-1.40917	0.45571	2.02322	1.48486	0.0480799	-3.48034	-2.3161	-0.0829611	-3.35541	-4.22792	0.816526	4.66934	1.25635	-4.73218	5.12661	7.22832	3.52026	1.19013	-0.968312	-1.72734	0.182677	-2.15545	0.49123	2.58284	2.76364	2.25636	2.14437	-3.77217	-4.75774	1.47869	3.43357	-0.774232	-1.78518	2.02484	6.34883	6.95746	1.78835	-2.52701	-0.361575	4.21122	1.52924	2.08133	-1.1082	-2.14831	-1.31137	-0.873502	0.582217	-5.75329	-6.57316	-2.59086	0.0601182	-0.553124	-3.50221	-6.10209	-3.8258	-1.40493	-0.145316	1.1523	-0.119297	-3.31672	-1.23747	-1.7181	-0.122984	2.7883	3.20653	1.04697	-0.221174	1.55838	-0.411826	-1.4868	-4.14555	-4.47782	-3.88397	-3.23526	-0.107482	1.90498	5.14164	6.96946	4.17717	-0.437972	1.53275	-0.113866	-5.64345	1.01273	6.02119	3.23781	-2.97971	0.477038	1.52321	-1.21562	-0.00502954	0.356564	
