-1000.48	1000.16	-999.731	1000.36	-1000.06	999.715	-999.746	999.666	-1000.65	999.499	-1000.05	999.822	-999.934	999.828	-1000.13	1000.28	-999.919	1000.15	-999.872	1000.45	-999.546	999.78	-1000.43	999.647	-1000.15	1000.09	-999.976	1000.16	-999.595	1000.16	-999.751	999.764	-1000.14	999.724	-1000.01	1000	-999.706	1000.55	-1000.08	999.64	-1000.35	999.407	-999.627	1000.87	-999.623	1000.29	-1000.18	999.734	-999.913	999.617	-1000.02	1000.33	-999.828	1000.45	-999.771	999.502	-1000.71	1000.1	-999.656	999.959	-1000.04	1000.28	-999.485	1000.72	-1000.03	999.733	-999.95	1000.43	-999.848	1000.12	-1000.04	999.831	-1000.26	999.811	-999.893	999.801	-1000.83	999.539	-1000.08	1000.1	-999.459	1000.7	-999.895	999.461	-1000.1	1000.08	-999.926	1000.28	-1000.22	999.508	-999.927	1000.01	-999.876	999.955	-999.892	1000.22	-999.898	1000.04	-1000.02	999.822	-999.828	1000.32	-999.964	999.45	-1000.23	999.766	-999.812	1000.56	-999.498	999.81	-1000.18	1000.06	-999.925	999.703	-999.918	1000.14	-1000.08	1000.07	-999.716	999.868	
-1000.93	1000.29	-999.477	1000.71	-1000.11	999.385	-999.435	999.385	-1001.31	999.018	-1000.11	999.621	-999.864	999.674	-1000.23	1000.55	-999.81	1000.29	-999.773	1000.84	-999.07	999.561	-1000.88	999.298	-1000.25	1000.19	-999.975	1000.32	-999.172	1000.32	-999.545	999.491	-1000.25	999.442	-1000.04	1000.07	-999.431	1001.04	-1000.1	999.277	-1000.71	998.79	-999.219	1001.72	-999.243	1000.53	-1000.35	999.48	-999.832	999.26	-1000.02	1000.65	-999.654	1000.88	-999.537	999.018	-1001.39	1000.22	-999.301	999.908	-1000.14	1000.55	-998.951	1001.46	-1000.02	999.463	-999.934	1000.88	-999.705	1000.25	-1000.09	999.641	-1000.49	999.64	-999.777	999.506	-1001.63	999.129	-1000.13	1000.18	-998.915	1001.35	-999.776	998.936	-1000.19	1000.14	-999.863	1000.54	-1000.41	999.039	-999.863	1000.01	-999.733	999.876	-999.766	1000.44	-999.763	1000.08	-1000.07	999.656	-999.702	1000.65	-999.966	998.922	-1000.43	999.538	-999.615	1001.08	-999.023	999.653	-1000.4	1000.15	-999.825	999.399	-999.822	1000.3	-1000.13	1000.11	-999.482	999.762	
-1001.36	1000.39	-999.236	1001.06	-1000.17	999.024	-999.08	999.162	-1002	998.551	-1000.19	999.399	-999.797	999.541	-1000.3	1000.81	-999.665	1000.42	-999.701	1001.17	-998.576	999.346	-1001.33	998.947	-1000.3	1000.3	-999.997	1000.5	-998.737	1000.47	-999.393	999.196	-1000.31	999.157	-1000.1	1000.21	-999.176	1001.48	-1000.06	998.916	-1001.1	998.159	-998.778	1002.54	-998.863	1000.73	-1000.5	999.244	-999.762	998.926	-1000.02	1000.95	-999.467	1001.26	-999.301	998.552	-1002.02	1000.34	-998.939	999.846	-1000.27	1000.8	-998.395	1002.21	-999.984	999.189	-999.946	1001.34	-999.569	1000.4	-1000.15	999.434	-1000.71	999.488	-999.659	999.114	-1002.41	998.765	-1000.16	1000.25	-998.368	1001.97	-999.643	998.432	-1000.27	1000.17	-999.815	1000.77	-1000.58	998.598	-999.817	999.997	-999.578	999.766	-999.619	1000.65	-999.596	1000.11	-1000.14	999.535	-999.617	1001	-1000.01	998.423	-1000.59	999.316	-999.41	1001.56	-998.587	999.545	-1000.66	1000.25	-999.706	999.094	-999.711	1000.46	-1000.15	1000.13	-999.304	999.683	
-1001.75	1000.46	-999.008	1001.39	-1000.24	998.649	-998.699	998.998	-1002.7	998.101	-1000.29	999.158	-999.74	999.432	-1000.35	1001.05	-999.481	1000.54	-999.654	1001.44	-998.07	999.141	-1001.79	998.591	-1000.29	1000.42	-1000.04	1000.68	-998.297	1000.61	-999.305	998.896	-1000.34	998.867	-1000.19	1000.41	-998.94	1001.86	-999.97	998.561	-1001.5	997.523	-998.304	1003.32	-998.485	1000.89	-1000.64	999.027	-999.709	998.627	-999.992	1001.24	-999.255	1001.58	-999.063	998.108	-1002.61	1000.48	-998.574	999.772	-1000.45	1001.04	-997.812	1002.95	-999.902	998.914	-999.982	1001.8	-999.437	1000.57	-1000.23	999.211	-1000.89	999.357	-999.549	998.628	-1003.14	998.444	-1000.16	1000.32	-997.82	1002.52	-999.495	997.953	-1000.35	1000.17	-999.79	1000.97	-1000.72	998.192	-999.796	999.98	-999.419	999.631	-999.448	1000.85	-999.398	1000.13	-1000.23	999.425	-999.57	1001.35	-1000.09	997.959	-1000.71	999.105	-999.202	1002	-998.195	999.492	-1000.95	1000.37	-999.575	998.797	-999.59	1000.64	-1000.15	1000.12	-999.188	999.629	
-1002.09	1000.48	-998.795	1001.71	-1000.33	998.276	-998.307	998.895	-1003.4	997.664	-1000.41	998.902	-999.7	999.349	-1000.35	1001.26	-999.254	1000.66	-999.631	1001.64	-997.56	998.948	-1002.24	998.23	-1000.22	1000.55	-1000.11	1000.88	-997.857	1000.76	-999.287	998.609	-1000.35	998.576	-1000.3	1000.68	-998.722	1002.2	-999.835	998.221	-1001.93	996.888	-997.801	1004.05	-998.114	1001	-1000.76	998.831	-999.679	998.359	-999.954	1001.5	-999.012	1001.84	-998.825	997.689	-1003.15	1000.62	-998.21	999.685	-1000.65	1001.25	-997.2	1003.68	-999.773	998.636	-1000.04	1002.26	-999.306	1000.76	-1000.32	998.977	-1001.04	999.246	-999.454	998.053	-1003.84	998.162	-1000.15	1000.39	-997.277	1003.03	-999.332	997.505	-1000.42	1000.15	-999.792	1001.16	-1000.84	997.824	-999.806	999.966	-999.269	999.479	-999.253	1001.05	-999.175	1000.13	-1000.33	999.333	-999.555	1001.7	-1000.21	997.531	-1000.81	998.907	-998.995	1002.4	-997.851	999.498	-1001.27	1000.5	-999.439	998.515	-999.462	1000.81	-1000.1	1000.08	-999.136	999.603	
-1002.39	1000.46	-998.596	1002.03	-1000.45	997.923	-997.919	998.853	-1004.09	997.238	-1000.55	998.632	-999.683	999.295	-1000.31	1001.44	-998.979	1000.77	-999.631	1001.78	-997.056	998.771	-1002.69	997.866	-1000.1	1000.69	-1000.19	1001.09	-997.422	1000.9	-999.345	998.351	-1000.35	998.283	-1000.44	1001.01	-998.523	1002.5	-999.665	997.901	-1002.38	996.266	-997.272	1004.75	-997.756	1001.09	-1000.86	998.657	-999.674	998.133	-999.902	1001.74	-998.732	1002.04	-998.595	997.3	-1003.62	1000.76	-997.853	999.583	-1000.87	1001.43	-996.558	1004.38	-999.592	998.359	-1000.1	1002.69	-999.175	1000.96	-1000.45	998.735	-1001.17	999.156	-999.385	997.397	-1004.48	997.918	-1000.13	1000.48	-996.745	1003.47	-999.156	997.091	-1000.49	1000.11	-999.829	1001.33	-1000.92	997.495	-999.852	999.96	-999.138	999.318	-999.033	1001.24	-998.929	1000.12	-1000.45	999.258	-999.562	1002.05	-1000.36	997.14	-1000.89	998.725	-998.793	1002.76	-997.556	999.558	-1001.61	1000.63	-999.304	998.258	-999.33	1000.99	-1000.01	1000.02	-999.148	999.604	
-1002.64	1000.41	-998.415	1002.34	-1000.6	997.602	-997.547	998.871	-1004.78	996.815	-1000.7	998.351	-999.696	999.273	-1000.22	1001.58	-998.654	1000.87	-999.653	1001.85	-996.571	998.616	-1003.13	997.504	-999.923	1000.83	-1000.29	1001.3	-996.995	1001.05	-999.478	998.131	-1000.34	997.989	-1000.61	1001.39	-998.339	1002.75	-999.467	997.608	-1002.86	995.662	-996.722	1005.41	-997.417	1001.13	-1000.95	998.503	-999.697	997.956	-999.84	1001.96	-998.415	1002.16	-998.382	996.948	-1004.04	1000.91	-997.511	999.471	-1001.1	1001.59	-995.885	1005.06	-999.355	998.082	-1000.18	1003.11	-999.04	1001.19	-1000.59	998.491	-1001.26	999.09	-999.352	996.671	-1005.08	997.711	-1000.1	1000.58	-996.233	1003.86	-998.965	996.715	-1000.56	1000.06	-999.905	1001.49	-1000.98	997.206	-999.936	999.968	-999.037	999.157	-998.791	1001.43	-998.668	1000.1	-1000.59	999.196	-999.584	1002.38	-1000.53	996.781	-1000.94	998.562	-998.6	1003.08	-997.306	999.672	-1001.95	1000.76	-999.176	998.034	-999.2	1001.17	-999.871	999.916	-999.223	999.632	
-1002.85	1000.31	-998.252	1002.65	-1000.79	997.325	-997.201	998.943	-1005.45	996.389	-1000.86	998.06	-999.742	999.285	-1000.1	1001.68	-998.279	1000.97	-999.695	1001.87	-996.119	998.485	-1003.56	997.154	-999.71	1000.99	-1000.4	1001.52	-996.576	1001.18	-999.68	997.958	-1000.34	997.696	-1000.79	1001.82	-998.169	1002.97	-999.25	997.345	-1003.37	995.087	-996.158	1006.02	-997.102	1001.15	-1001.01	998.366	-999.747	997.836	-999.77	1002.15	-998.065	1002.21	-998.196	996.638	-1004.39	1001.07	-997.189	999.352	-1001.35	1001.73	-995.185	1005.71	-999.062	997.81	-1000.26	1003.49	-998.899	1001.45	-1000.76	998.247	-1001.33	999.048	-999.363	995.884	-1005.64	997.543	-1000.06	1000.71	-995.747	1004.2	-998.763	996.381	-1000.63	999.993	-1000.02	1001.63	-1001	996.955	-1000.06	999.995	-998.976	999.006	-998.528	1001.62	-998.398	1000.07	-1000.75	999.14	-999.609	1002.69	-1000.7	996.451	-1000.97	998.422	-998.42	1003.36	-997.095	999.831	-1002.28	1000.88	-999.062	997.85	-999.077	1001.36	-999.695	999.78	-999.356	999.687	
-1003.03	1000.19	-998.109	1002.95	-1001.01	997.1	-996.885	999.065	-1006.08	995.963	-1001.03	997.759	-999.826	999.333	-999.926	1001.74	-997.856	1001.05	-999.76	1001.84	-995.714	998.383	-1003.98	996.826	-999.471	1001.17	-1000.51	1001.73	-996.166	1001.3	-999.94	997.833	-1000.34	997.402	-1000.99	1002.29	-998.007	1003.15	-999.02	997.117	-1003.91	994.546	-995.584	1006.6	-996.817	1001.15	-1001.06	998.244	-999.823	997.778	-999.698	1002.34	-997.689	1002.21	-998.05	996.376	-1004.67	1001.23	-996.898	999.233	-1001.6	1001.83	-994.462	1006.32	-998.714	997.546	-1000.35	1003.83	-998.749	1001.72	-1000.96	998.006	-1001.37	999.029	-999.425	995.048	-1006.15	997.415	-1000.03	1000.88	-995.293	1004.48	-998.552	996.091	-1000.72	999.925	-1000.18	1001.75	-1000.98	996.738	-1000.22	1000.04	-998.965	998.875	-998.249	1001.83	-998.128	1000.03	-1000.92	999.091	-999.629	1002.96	-1000.86	996.146	-1000.98	998.306	-998.255	1003.58	-996.915	1000.02	-1002.59	1000.98	-998.967	997.711	-998.964	1001.57	-999.481	999.606	-999.543	999.769	
-1003.17	1000.03	-997.985	1003.24	-1001.27	996.931	-996.604	999.229	-1006.68	995.526	-1001.2	997.448	-999.949	999.417	-999.715	1001.77	-997.387	1001.14	-999.846	1001.78	-995.371	998.31	-1004.38	996.53	-999.222	1001.37	-1000.63	1001.94	-995.765	1001.4	-1000.25	997.754	-1000.35	997.108	-1001.21	1002.79	-997.851	1003.3	-998.784	996.925	-1004.47	994.046	-995.009	1007.13	-996.566	1001.12	-1001.08	998.133	-999.921	997.772	-999.627	1002.52	-997.295	1002.16	-997.953	996.166	-1004.88	1001.41	-996.645	999.123	-1001.87	1001.93	-993.722	1006.89	-998.314	997.297	-1000.44	1004.13	-998.588	1002.01	-1001.18	997.768	-1001.38	999.031	-999.545	994.175	-1006.63	997.33	-999.998	1001.08	-994.878	1004.72	-998.335	995.849	-1000.81	999.853	-1000.38	1001.85	-1000.92	996.552	-1000.42	1000.11	-999.01	998.775	-997.959	1002.04	-997.865	999.997	-1001.11	999.072	-999.634	1003.19	-1001.01	995.862	-1000.97	998.217	-998.11	1003.75	-996.755	1000.22	-1002.86	1001.07	-998.894	997.623	-998.867	1001.79	-999.234	999.395	-999.778	999.877	
